SR_Pcode,SR_Name_Eng,District/SAZ_Pcode,District/SAZ_Name_Eng,Tsp_Pcode,Township_Name_Eng,VT_Pcode,Village_Tract_Name_Eng,Village_Tract_Name_MMR,Source,Start_Date,Modified_End_Date,Notification,Notification_modified,GAD_VillageTract_Status,Field_VillageTract_Status,MIMU_VillageTract_Mapping_Status,Change_Type,Previous_Village_Tract_Name_Eng,Remark
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026031,Hmaw Bi,မှော်ဘီ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026023,Hmaw Bi Su,မှော်ဘီစု,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026038,Hnar Khaung Chaung,နှာခေါင်းချောင်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026005,Hpa Yar Chaung,ဘုရားချောင်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026001,Hpa Yar Ka Lay,ဘုရားကလေး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026015,Htaung Hmu Chaung,ထောင်မှူးချောင်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026022,Inn Du,အင်းဒူး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026073,Ka Dar,ကဒါ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026043,Ka Wet Chaung Gyi,ကဝက်ချောင်းကြီး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026072,Kan Seik,ကံဆိပ်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026018,Kone Tan Ka Lay,ကုန်းတန်းကလေး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026024,Ku Lar Kone Tan,ကုလားကုန်းတန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026014,Kun Pa Laing,ကွန်ပလိုင်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026039,Kyat Sin Pyo,ကျပ်စဉ်ပျို,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026036,Kyauk Sa Yit,ကျောက်စရစ်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026011,Kyon Boke,ကျုံဘုတ်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026030,Kyon Chin,ကျုံခြင်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026052,Kyon Dar Chaung,ကျုံဒါးချောင်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026051,Kyon Dar Ywar Ma,ကျုံဒါးရွာမ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026050,Kyon Dat,ကျုံဒါတ်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026026,Kyon Du (North),ကျုံဒူး (မြောက်),GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026058,Kyon Du Dar Ma Lein,ကျုံဒူးဒါးမလိမ်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026037,Kyon Hmaw,ကျုံမှော်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026040,Kyon Ka Nan,ကျုံကနန်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026057,Kyon Kyat,ကျုံကျပ်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026053,Kyon Paw,ကျုံပေါ်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026007,Kyon Thin,ကျုံသင်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026055,Kyun Nyo Gyi,ကျွန်းညိုကြီး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026061,Kywe Tha Lin Kone,ကျွဲသလင်းကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026083,La Mu Gyi,လမုကြီး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026084,La Mu Ta Man,လမုတမံ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026082,La Mu Wa,လမုဝ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026034,Lay,လေး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026064,Lay Ein Kone,လေးအိမ်ကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026021,Lay Ein Tan,လေးအိမ်တန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026054,Leik Kyun,လိပ်ကျွန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026075,Ma Ngay Gyi,မငေးကြီး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026080,Ma Ngay Ka Lay,မငေးကလေး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026047,Ma Yan (West),မရမ်း (အနောက်),GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026066,Ma Yan Wa,မရမ်းဝ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026088,Me Za Li,မဲဇလီ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026071,Mi Chaung Aing,မိချောင်းအိုင်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026079,Myin Ka Kone,မြင်းကကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026076,Nauk Pyan Doe,နောက်ပြန်ဒိုး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026081,Ohn Pin,အုန်းပင်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026078,Pan Ka Dat,ပန်ကဒပ်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026069,Pyin Htaung Su,ပျဉ်ထောင်စု,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026049,Shan Kan,ရှမ်းကံ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026013,Sin Ku,ဆင်ကူး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026042,Su Ka Lat,ဆူးကလပ်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026046,Ta Mar Ta Kaw,တမာတကော,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026087,Ta Mawt Gyi,တမော့ကြီး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026090,Ta Mawt Wa,တမော့ဝ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026086,Ta Mut,တမွတ်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026020,Ta Nyin Kone,တညင်ကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026048,Taw Chaik,တော်ချိုက်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026060,Taw Hla,တော်လှ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026025,Taw Hpa Yon,တော်ဖရုံ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026028,Taw Ka Mei,တော်ကမယ်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026017,Taw Kyat,တော်ကြပ်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026070,Than Di Thea Kone Ka Lay,သံဒိသဲကုန်းကလေး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026059,Than Di Zee Hpyu Kone,သံဒိဇီးဖြူကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026016,Than Din,သံဒင်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026032,Than Hpet,သံဖက်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026056,Thar Yar Kone,သာယာကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026074,Thauk Kyar,သောကြာ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026019,Thea Kone,သဲကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026085,Thea Kone Ka Lay,သဲကုန်းကလေး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026006,Thet Kei Chaung,သက္ကယ်ချောင်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026029,Thin Paung Chaung,သင်ပေါင်းချောင်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026063,Thone Dat,သုံးဒါတ်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026045,Toe,တိုး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026041,U To,ဦးတို,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026010,War Ka Mei,ဝါးကမယ်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026044,Yae Kan Chaung,ရေကန်ချောင်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026009,Yae Pu Wa,ရေပူဝ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026062,Zee Hpyu Kone,ဇီးဖြူကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015048,Ah Su Gyi,အစုကြီး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015091,Ah Su Gyi Kyaung Su,အစုကြီးကျောင်းစု,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015030,Aing Gyi,အိုင်ကြီး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015011,Boe Hlaw Yoe,ဘိုးလှော်ရိုး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015073,Chauk Ein Tan,ခြောက်အိမ်တန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015071,Chaung Thar Gyi,ချောင်းသာကြီး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015017,Ga Yet Gyi,ဂယက်ကြီး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015067,Gon Hnyin Tan,ဂုံညင်းတန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015009,Hle Seik,လှည်းဆိပ်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015021,Hpa Yar Gyi Kone,ဘုရားကြီးကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015062,Htan Lay Pin,ထန်းလေးပင်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015027,Htan Ta Pin,ထန်းတပင်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015024,Htein Ngu,ထိန်ငူ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015012,Inn Ma,အင်းမ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015028,Inn Ta Mi,အင်းတမိ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015038,Inn Ta Mi Thet Kei,အင်းတမိသက္ကယ်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015034,Ka Man Ta Khun Taing,ကမန်းတခွန်တိုင်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015035,Ka Man Taung,ကမန်းတောင်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015056,Ka Nyin Kone Gyi,ကညင်ကုန်းကြီး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015079,Ka Nyin Kwin,ကညင်ကွင်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015026,Kan Gyi Daunt,ကံကြီးဒေါင့်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015025,Kan Gyi Daunt Kone,ကံကြီးဒေါင့်ကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015076,Kan Pyo,ကမ်းပျို,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015063,Kan Su Gyi Kyon Ma Yan,ကံစုကြီးကျုံမရမ်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015077,Kha Lauk Thaik,ခလောက်သိုက်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015040,Khat Ti Ya,ခတ္တိယ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015053,Khaung Lan Kone Gyi,ခေါင်လံကုန်းကြီး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015033,Ku,ကူ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015049,Ku Lar Kone,ကုလားကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015070,Kun Chan,ကွမ်းခြံ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015006,Kun Sa Khan,ကွန်စခမ်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015044,Kun Taing,ကွန်တိုင်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015092,Kwin Gyi,ကွင်းကြီး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015042,Kwin Ka Lay,ကွင်းကလေး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015045,Kwin Yar Ta Khun Taing,ကွင်းယားတခွန်တိုင်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015061,Kya Khat Kwayt,ကြခတ်ကွေ့,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015041,Kyaik Pi,ကျိုက်ပိ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015064,Kyar Htaw,ကြာထော်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015081,Kyar Na Hpu,ကျားနဖူး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015097,Kyar Tan,ကြာတန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015004,Kyaung Su,ကျောင်းစု,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015036,Kyoet Kone,ကြို့ကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015089,Kyon Ka Ni,ကျုံကနိ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015015,Kyon Kha Yi,ကျုံခရီ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015008,Kyon La Har,ကျုံလဟာ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015090,Kyon La Mu Nyaung Waing,ကျုံလမုညောင်ဝိုင်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015075,Kyon Sein Gyi,ကျုံစိန်ကြီး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015052,Kyon Ta Loke,ကျုံတလုပ်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015078,Let Pan Kone,လက်ပံကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015072,Lu Kaung Kyun,လူကောင်းကျွန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015088,Ma Gyi Chaung,မကျီးချောင်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015069,Ma Yan Pin,မရမ်းပင်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015066,Me Za Li,မဲဇလီ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015059,Me Za Li Sar Hpyu Su,မဲဇလီစာဖြူစု,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015095,Ngu Chaung,ငုချောင်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015005,Ni Sat Gyi,နီစပ်ကြီး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015020,Nyaung Kone,ညောင်ကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015016,Nyaung Ngu,ညောင်ငူ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015054,Nyaung Waing Gyi,ညောင်ဝိုင်းကြီး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015032,Ohn Pin Su,အုံးပင်စု,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015058,Pa Det,ပဒက်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015087,Pale Chaung,ပုလဲချောင်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015023,Par Ra Mi Daunt,ပါရမီဒေါင့်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015065,Pu Lu Nyaung Waing,ပုလုညောင်ဝိုင်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015057,Pwe Sar Gon Hnyin Tan,ပွဲစားဂုံညင်းတန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015051,Pyin Ma Kone,ပျဉ်းမကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015074,Pyin Ma Ngu,ပျဉ်းမငူ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015013,Sar Hpyu Seik,စာဖြူဆိပ်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015093,Sat Tu,ဆတ္တူ,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015085,Shan Kwin,ရှမ်းကွင်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015068,Shan Su,ရှမ်းစု,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015094,Shwe Bo Su,ရွှေဘိုစု,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015018,Ta Kaw,တကော,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015055,Ta Khun Taing Ah Nyar Su,တခွန်တိုင်အညာစု,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015037,Ta Loke Kone,တလုပ်ကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015046,Ta Man Gyi,တမံကြီး,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015039,Tha Hpan Pin Seik,သဖန်းပင်ဆိပ်,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015047,Tha Paung,သပေါင်း,GAD,,,,,Active,N/A,Active,,,
