SR_Pcode,SR_Name_Eng,District/SAZ_Pcode,District/SAZ_Name_Eng,Tsp_Pcode,Township_Name_Eng,Town_Pcode,Town,Ward_Pcode,Ward_Name_Eng,Ward_Name_MMR,Source,Start_Date,Modified_End_Date,Notification,Notification_modified,GAD_VillageTract_Status,Field_Ward_Status,MIMU_War_Mapping_Status,Change_Type,Remark
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701535,No (147) Ward,အမှတ် (၁၄၇) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701536,No (152) Ward,အမှတ် (၁၅၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701537,No (153) Ward,အမှတ် (၁၅၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701538,No (154) Ward,အမှတ် (၁၅၄) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701501,No (17) (South) Ward,အမှတ် (၁၇) (တောင်ပိုင်း) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701502,No (18) Ward,အမှတ် (၁၈) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701503,No (19) Ward,အမှတ် (၁၉) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701504,No (20) Ward,အမှတ် (၂၀) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701505,No (21) Ward,အမှတ် (၂၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701506,No (22) Ward,အမှတ် (၂၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701507,No (23) Ward,အမှတ် (၂၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701508,No (24) Ward,အမှတ် (၂၄) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701509,No (25) Ward,အမှတ် (၂၅) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701510,No (26) Ward,အမှတ် (၂၆) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701511,No (53) Ward,အမှတ် (၅၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701512,No (54) Ward,အမှတ် (၅၄) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701513,No (55) Ward,အမှတ် (၅၅) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701514,No (56) Ward,အမှတ် (၅၆) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701515,No (57) Ward,အမှတ် (၅၇) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701516,No (62) Ward,အမှတ် (၆၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701517,No (63) Ward,အမှတ် (၆၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701518,No (64) Ward,အမှတ် (၆၄) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701519,No (65) Ward,အမှတ် (၆၅) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701520,No (66) Ward,အမှတ် (၆၆) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701521,No (70) Ward,အမှတ် (၇၀) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701522,No (71) Ward,အမှတ် (၇၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701523,No (72) Ward,အမှတ် (၇၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701543,Saik Pyo Mway Myu Yay No.(1) Ward,စိုက်ပျိုးမွေးမြူရေး အမှတ် (၁)  ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701544,Shan Te Gyi (South) Ward,ရှမ်းတဲကြီး (တောင်ပိုင်း) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701541,Thone Gwa (South) Ward,သုံးခွ (တောင်ပိုင်း) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South),MMR013018701,Dagon Myothit (South) Town,MMR013018701540,Ywar Thar Gyi (South) Ward,ရွာသာကြီး (တောင်ပိုင်း) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701503,Ant Gyi Ah Nauk (Pyin Ma Kone) Ward,အံ့ကြီးအနောက် (ပျဉ်းမကုန်း) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701502,Ant Gyi Ah Shey (Ant Gyi) Ward,အံ့ကြီးအရှေ့ (အံ့ကြီး) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701511,Aung Min Ga Lar Ward,အောင်မင်္ဂလာရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701521,Ba Nyar Da La Ward,ဗညားဒလရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701520,Ba Yint Naung Ward,ဘုရင့်နောင်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701512,BI / IF Ward,ဘီအိုင်/အိုင်အက်ဖ်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701516,Hmaw Set Ward,မှော်စက်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701515,Ka Mar Ka Sit Ward,ကမာကဆစ်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701514,Ka Mar Ka Thwei Ward,ကမာကသွယ်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701523,Kyan Mar Yay Wun Htan Ein Yar Ward,ကျန်းမာရေးဝန်ထမ်းအိမ်ရာရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701518,Kyan Sit Thar Ward,ကျန်စစ်သားရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701507,Myo Ma Ah Paing (1) Ward,မြို့မအပိုင်း (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701508,Myo Ma Ah Paing (2) Ward,မြို့မအပိုင်း (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701509,Myo Ma Ah Paing (3) Ward,မြို့မအပိုင်း (၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701510,Myo Ma Ah Paing (4) Ward,မြို့မအပိုင်း (၄) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701505,No (11/14) Ward,အမှတ် (၁၁/၁၄) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701504,No (6) Ward,အမှတ် (၆) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701506,Nyaung Kone Ward,ညောင်ကုန်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701517,Sar Par Chaung /Kyaung Su Ward,ဆာပါချောင်/ကျောင်းစုရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701513,Set Myay Ward,စက်မြေရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701519,Ta Pin Shwe Htee Ward,တပင်ရွှေထီးရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701524,Tar Gyi Ward,တာကြီးရပ်ကွက်,GAD,5-Feb-16,,No. 323/2016,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701501,Tha Ma Ta Kan Chay Ward,သမတကမ်းခြေရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala,MMR013030701,Dala,MMR013030701522,Yar Za Thin Gyan Ward,ရာဇသင်္ကြင်္န်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013014,Dawbon,MMR013014701,Dawbon,MMR013014701509,Aung Chan Thar Ward,အောင်ချမ်းသာရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013014,Dawbon,MMR013014701,Dawbon,MMR013014701502,Bamar Aye Ward,ဗမာအေးရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013014,Dawbon,MMR013014701,Dawbon,MMR013014701503,Bo Htun Zan Ward,ဗိုလ်ထွန်းဇံရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013014,Dawbon,MMR013014701,Dawbon,MMR013014701504,Kyi Su Ward,ကြည်စုရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013014,Dawbon,MMR013014701,Dawbon,MMR013014701510,La Mu Tan Ward,လမုတန်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013014,Dawbon,MMR013014701,Dawbon,MMR013014701506,Myo Thit Ward,မြို့သစ်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013014,Dawbon,MMR013014701,Dawbon,MMR013014701501,Nwe Aye Ward,နွယ်အေးရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013014,Dawbon,MMR013014701,Dawbon,MMR013014701507,Pa Thein Myay Ward,ပုသိမ်မြေရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013014,Dawbon,MMR013014701,Dawbon,MMR013014701505,Say Sat Ward,ဆေးစက်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013014,Dawbon,MMR013014701,Dawbon,MMR013014701514,Thin Baw Kyin Ward,သင်္ဘောကျင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013014,Dawbon,MMR013014701,Dawbon,MMR013014701508,War So Ward,ဝါဆိုရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013014,Dawbon,MMR013014701,Dawbon,MMR013014701512,Ya Mon Nar (1) Ward,ယမုံနာ (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013014,Dawbon,MMR013014701,Dawbon,MMR013014701511,Ya Mon Nar (2) Ward,ယမုံနာ (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013014,Dawbon,MMR013014701,Dawbon,MMR013014701513,Zay Yar Thi Ri Ward,ဇေယျာသီရိရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D004,Yangon (West),MMR013040,Hlaing,MMR013040701,Hlaing,MMR013040701501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D004,Yangon (West),MMR013040,Hlaing,MMR013040701,Hlaing,MMR013040701510,No (10) Ward,အမှတ် (၁၀) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D004,Yangon (West),MMR013040,Hlaing,MMR013040701,Hlaing,MMR013040701511,No (11) Ward,အမှတ် (၁၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D004,Yangon (West),MMR013040,Hlaing,MMR013040701,Hlaing,MMR013040701512,No (12) Ward,အမှတ် (၁၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D004,Yangon (West),MMR013040,Hlaing,MMR013040701,Hlaing,MMR013040701513,No (13) Ward,အမှတ် (၁၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D004,Yangon (West),MMR013040,Hlaing,MMR013040701,Hlaing,MMR013040701514,No (14) Ward,အမှတ် (၁၄) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D004,Yangon (West),MMR013040,Hlaing,MMR013040701,Hlaing,MMR013040701515,No (15) Ward,အမှတ် (၁၅) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D004,Yangon (West),MMR013040,Hlaing,MMR013040701,Hlaing,MMR013040701516,No (16) Ward,အမှတ် (၁၆) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D004,Yangon (West),MMR013040,Hlaing,MMR013040701,Hlaing,MMR013040701502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D004,Yangon (West),MMR013040,Hlaing,MMR013040701,Hlaing,MMR013040701503,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D004,Yangon (West),MMR013040,Hlaing,MMR013040701,Hlaing,MMR013040701504,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D004,Yangon (West),MMR013040,Hlaing,MMR013040701,Hlaing,MMR013040701505,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D004,Yangon (West),MMR013040,Hlaing,MMR013040701,Hlaing,MMR013040701506,No (6) Ward,အမှတ် (၆) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D004,Yangon (West),MMR013040,Hlaing,MMR013040701,Hlaing,MMR013040701507,No (7) Ward,အမှတ် (၇) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D004,Yangon (West),MMR013040,Hlaing,MMR013040701,Hlaing,MMR013040701508,No (8) Ward,အမှတ် (၈) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D004,Yangon (West),MMR013040,Hlaing,MMR013040701,Hlaing,MMR013040701509,No (9) Ward,အမှတ် (၉) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013008,Hlaingtharya,MMR013008701,Hlaingtharya Town,MMR013008701501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,,27-Jan-20,,No. 032/2020,Inactive,N/A,Inactive,Change of Township,Moved to Hlaingtharya (East)
MMR013,Yangon,MMR013D001,Yangon (North),MMR013008,Hlaingtharya,MMR013008701,Hlaingtharya Town,MMR013008701510,No (10) Ward,အမှတ် (၁၀) ရပ်ကွက်,GAD,,27-Jan-20,,No. 032/2020,Inactive,N/A,Inactive,Change of Township,Moved to Hlaingtharya (West)
MMR013,Yangon,MMR013D001,Yangon (North),MMR013008,Hlaingtharya,MMR013008701,Hlaingtharya Town,MMR013008701511,No (11) Ward,အမှတ် (၁၁) ရပ်ကွက်,GAD,,27-Jan-20,,No. 032/2020,Inactive,N/A,Inactive,Change of Township,Moved to Hlaingtharya (West)
MMR013,Yangon,MMR013D001,Yangon (North),MMR013008,Hlaingtharya,MMR013008701,Hlaingtharya Town,MMR013008701512,No (12) Ward,အမှတ် (၁၂) ရပ်ကွက်,GAD,,27-Jan-20,,No. 032/2020,Inactive,N/A,Inactive,Change of Township,Moved to Hlaingtharya (West)
MMR013,Yangon,MMR013D001,Yangon (North),MMR013008,Hlaingtharya,MMR013008701,Hlaingtharya Town,MMR013008701513,No (13) Ward,အမှတ် (၁၃) ရပ်ကွက်,GAD,,27-Jan-20,,No. 032/2020,Inactive,N/A,Inactive,Change of Township,Moved to Hlaingtharya (West)
MMR013,Yangon,MMR013D001,Yangon (North),MMR013008,Hlaingtharya,MMR013008701,Hlaingtharya Town,MMR013008701514,No (14) Ward,အမှတ် (၁၄) ရပ်ကွက်,GAD,,27-Jan-20,,No. 032/2020,Inactive,N/A,Inactive,Change of Township,Moved to Hlaingtharya (West)
MMR013,Yangon,MMR013D001,Yangon (North),MMR013008,Hlaingtharya,MMR013008701,Hlaingtharya Town,MMR013008701515,No (15) Ward,အမှတ် (၁၅) ရပ်ကွက်,GAD,,27-Jan-20,,No. 032/2020,Inactive,N/A,Inactive,Change of Township,Moved to Hlaingtharya (East)
MMR013,Yangon,MMR013D001,Yangon (North),MMR013008,Hlaingtharya,MMR013008701,Hlaingtharya Town,MMR013008701516,No (16) Ward,အမှတ် (၁၆) ရပ်ကွက်,GAD,,27-Jan-20,,No. 032/2020,Inactive,N/A,Inactive,Change of Township,Moved to Hlaingtharya (West)
MMR013,Yangon,MMR013D001,Yangon (North),MMR013008,Hlaingtharya,MMR013008701,Hlaingtharya Town,MMR013008701517,No (17) Ward,အမှတ် (၁၇) ရပ်ကွက်,GAD,,27-Jan-20,,No. 032/2020,Inactive,N/A,Inactive,Change of Township,Moved to Hlaingtharya (West)
MMR013,Yangon,MMR013D001,Yangon (North),MMR013008,Hlaingtharya,MMR013008701,Hlaingtharya Town,MMR013008701518,No (18) Ward,အမှတ် (၁၈) ရပ်ကွက်,GAD,,27-Jan-20,,No. 032/2020,Inactive,N/A,Inactive,Change of Township,Moved to Hlaingtharya (West)
MMR013,Yangon,MMR013D001,Yangon (North),MMR013008,Hlaingtharya,MMR013008701,Hlaingtharya Town,MMR013008701519,No (19) Ward,အမှတ် (၁၉) ရပ်ကွက်,GAD,,27-Jan-20,,No. 032/2020,Inactive,N/A,Inactive,Change of Township,Moved to Hlaingtharya (West)
MMR013,Yangon,MMR013D001,Yangon (North),MMR013008,Hlaingtharya,MMR013008701,Hlaingtharya Town,MMR013008701502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,,27-Jan-20,,No. 032/2020,Inactive,N/A,Inactive,Change of Township,Moved to Hlaingtharya (East)
MMR013,Yangon,MMR013D001,Yangon (North),MMR013008,Hlaingtharya,MMR013008701,Hlaingtharya Town,MMR013008701520,No (20) Ward,အမှတ် (၂၀) ရပ်ကွက်,GAD,,27-Jan-20,,No. 032/2020,Inactive,N/A,Inactive,Change of Township,Moved to Hlaingtharya (West)
MMR013,Yangon,MMR013D001,Yangon (North),MMR013008,Hlaingtharya,MMR013008701,Hlaingtharya Town,MMR013008701503,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,GAD,,27-Jan-20,,No. 032/2020,Inactive,N/A,Inactive,Change of Township,Moved to Hlaingtharya (East)
