level,pcode,name,center_lat,center_lon
adm4,MMR017013009,Hpa Yar Kwin,17.86948889,95.23762531
adm4,MMR017013010,Htan Taw Su,17.82179109,95.23094908
adm4,MMR017013012,Lel Gyi Kwin,17.91996255,95.19913913
adm4,MMR017013013,Thet Kei Pyin (Than Ba Yar Taing),17.79695276,95.32848722
adm4,MMR017013014,Kayin Ku,17.91804254,95.2573929
adm4,MMR017013015,In Pin Kone,17.8831332,95.29559522
adm4,MMR017013016,Chin Chaung,17.92854099,95.22658359
adm4,MMR017013017,Mee Laung Kone,17.87777883,95.20570949
adm4,MMR017013018,Lay Gyi,17.90052926,95.18841026
adm4,MMR017013019,Tha Bawt,17.87564327,95.17061659
adm4,MMR017013020,Ka Nyin Ngu,17.84020874,95.1757157
adm4,MMR017013021,Put Kone,17.84987082,95.20411806
adm4,MMR017013023,Oke Shit Kone,17.95335543,95.24026299
adm4,MMR017013025,Oke Twin,17.93232081,95.27519348
adm4,MMR017013026,War Net Taw,17.98090992,95.29987814
adm4,MMR017013027,Ma Hpe Kwin,17.93972356,95.29768964
adm4,MMR017013028,Nyaung Pin Gyi Kwin,18.01730039,95.28958565
adm4,MMR017013029,Chaung Gwa,18.00873065,95.31279597
adm4,MMR017013030,Tit Ti Tu Kwin,17.99906918,95.27141214
adm4,MMR017013031,Hpa Yar Ngoke To,18.01596185,95.26020128
adm4,MMR017013032,Htu Wa,17.96564195,95.19521798
adm4,MMR017013033,Leik Paung Swea,17.95217609,95.14434347
adm4,MMR017013034,Tha Pyay Pin,17.94743816,95.19004375
adm4,MMR017013035,Kywe Zin,17.96619298,95.10521137
adm4,MMR017013036,Nyaung Kyoe,17.86055922,95.40849669
adm4,MMR017013037,Lu Taw Su,17.84011563,95.40415958
adm4,MMR017013038,Sit Kone,17.86576203,95.45647648
adm4,MMR017013039,Thet Kei Tan,17.81727242,95.44884569
adm4,MMR017013040,Gway Tauk Chaung,17.91015507,95.4268194
adm4,MMR017013041,Oe Kwe,17.87626161,95.40047556
adm4,MMR017013042,Pa Toke,17.88297435,95.35339896
adm4,MMR017013043,Wet La Har,17.83492923,95.34824364
adm4,MMR017013044,Kyoet Pin,17.91566843,95.33162639
adm4,MMR017013045,Htan Pin Kan,17.75474433,95.22823549
adm4,MMR017013046,Son Kone,17.7312009,95.21054063
adm4,MMR017013047,Ma Gyi Kone,17.77158954,95.25511728
adm4,MMR017013048,Dei Poke Kwin,17.78235327,95.21064122
adm4,MMR017013049,Kan Bet,17.76014547,95.2908717
adm4,MMR017013050,Chauk Kyay,17.70488339,95.19623102
adm4,MMR017013051,Kywe Thaung,17.67152043,95.17292082
adm4,MMR017013052,Kyee Gyi,17.74343466,95.17777933
adm4,MMR017013053,Hmat Taing,17.71460627,95.17287798
adm4,MMR017013054,Kya Khat Kwin,17.68044411,95.14138635
adm4,MMR017013055,Kwin Kauk (South),17.75452163,95.13689013
adm4,MMR017013056,Kwin Hla,17.72000411,95.13077406
adm4,MMR017013057,Lin Lun Pin,17.74233711,95.1230263
adm4,MMR017013058,Pein Hne Kwin,17.72439517,95.07577722
adm4,MMR017013059,Kone Pyin,17.75751332,95.04345121
adm4,MMR017013060,Tha Pyay Kone,17.69265739,95.11019298
adm4,MMR017013061,Kwin Kauk (North),17.77900824,95.13074205
adm4,MMR017013062,Bwet (East),17.79826509,95.1250183
adm4,MMR017013063,Ta Laing Kwin,17.76252272,95.18406611
adm4,MMR017013064,Nyaung Pin Te,17.79619698,95.16243084
adm4,MMR017013065,Si Pin,17.81219934,95.19611923
adm4,MMR017013066,Kyan Tan Kwin,17.80108056,95.17878169
adm4,MMR017013067,Ka Nyut Kwin,17.84359922,95.089123
adm4,MMR017013068,Kyaung Kwin,17.91406431,95.1315104
adm4,MMR017013069,Khon Gyi,17.87564327,95.12101959
adm4,MMR017013070,Nwar Chan,17.83858626,95.13835797
adm4,MMR017013071,Zay Di Khon,17.79296814,95.07083621
adm4,MMR017013072,Hle Hmauk,17.82942629,95.07725743
adm4,MMR017013073,Kan Kwin,17.77321202,95.09690931
adm4,MMR017013074,Ywar Thar Yar,17.98775758,95.22421101
adm4,MMR017013701,Urban,17.81161936,95.26864347
adm4,MMR017013702,Urban,17.97167997,95.26430682
adm4,MMR017013703,Urban,17.90129277,95.22048988
adm4,MMR017013902,,17.85557691,95.04617562
adm4,MMR017013903,,17.9274365,94.95416901
adm4,MMR017014001,Kwei Lwei,16.61545928,94.93809702
adm4,MMR017014002,Kone Thar,16.53357935,94.87863997
adm4,MMR017014003,Kan Gyi,16.71965463,94.9994209
adm4,MMR017014004,Taung Ka Lay,16.57284576,94.8501258
adm4,MMR017014005,Hpa Yar Chaung,16.59052404,94.94344336
adm4,MMR017014006,Kan Chaung (Tha Yaw Bone),16.58846219,94.99646923
adm4,MMR017014007,Hnget Pyaw Taw,16.52322555,94.96384834
adm4,MMR017014008,Htaw Ka Loet,16.59809174,95.00768129
adm4,MMR017014009,Ta Zin Kone Gyi,16.56685409,94.95548892
adm4,MMR017014010,Ka Nyin Ge,16.61339939,94.97287565
adm4,MMR017014011,Ka Nyut Kwin,16.58359629,94.87784459
adm4,MMR017014012,Htone Bo (Byaing Hpyu),16.62939566,94.83896111
adm4,MMR017014013,Moke Soe Kwin,16.59134876,94.90396667
adm4,MMR017014014,Shan Su,16.56883346,94.91748452
adm4,MMR017014015,Teit Teit Ku,16.53747134,94.93391368
adm4,MMR017014016,Tha Yaw Bone,16.58755499,94.97667236
adm4,MMR017014017,Hpa Yar Chaung Ah Su Gyi,16.73276657,94.96301949
adm4,MMR017014018,Ka Det Kwin,16.4770216,94.92283106
adm4,MMR017014019,Kan Thar Kone,16.63189795,94.87524831
adm4,MMR017014020,Kan Chaung,16.70161599,94.98456211
adm4,MMR017014021,Wea Ka Lay,16.6062002,94.83722244
adm4,MMR017014022,Kyon War,16.66646433,94.96555427
adm4,MMR017014023,Myin Ka Kwin,16.37848198,94.78165638
adm4,MMR017014024,Bu Din Kwin,16.37703917,94.7384765
adm4,MMR017014025,Tei Chaung,16.68025535,94.92810224
adm4,MMR017014026,Mway Taw Shan Su,16.66202868,94.93151603
adm4,MMR017014027,Kyon Thut,16.71916295,94.91911606
adm4,MMR017014028,Kyar Kwin,16.43686062,94.89075145
adm4,MMR017014029,Ka Nyin Kaing,16.41051999,94.84232845
adm4,MMR017014030,Ka Nyin Chaung,16.51324626,94.88412058
adm4,MMR017014031,Khway Lay Gyi,16.52923145,94.80378853
adm4,MMR017014032,Nga Myin Chaung,16.53188531,94.75898236
adm4,MMR017014033,Sin Kwin,16.4166823,94.90693286
adm4,MMR017014034,Sin Ku Kone Hteik Pyaung,16.48982376,94.87300513
adm4,MMR017014035,Taung Dee,16.53155541,94.84966614
adm4,MMR017014036,Htone Bo Mi Chaung Aing,16.40479343,94.86497591
adm4,MMR017014037,Htan Kone,16.4459799,94.89713317
adm4,MMR017014038,Da None Chaung,16.64705991,94.9828537
adm4,MMR017014039,Pyin Pon,16.45345292,94.78157428
adm4,MMR017014040,Poe Laung,16.48435805,94.71865038
adm4,MMR017014041,Pyin Ma Kwin,16.38478484,94.90853027
adm4,MMR017014042,Ba Maw Kun Thee Pin,16.6694855,94.90439071
adm4,MMR017014043,Ba Maw Thone Gwa,16.62804954,94.9158451
adm4,MMR017014044,Kywet Nwe Chaung,16.50056583,94.92488155
adm4,MMR017014045,Ma Dawt Pin,16.67199608,94.99725188
adm4,MMR017014046,Me Kyaw,16.42913797,94.72397966
adm4,MMR017014047,Shan Yae Kyaw,16.40416755,94.89651319
adm4,MMR017014048,Kyar Hpu Ngon,16.63035881,94.95637036
adm4,MMR017014049,Lay Ein Tan,16.70466753,94.95007694
adm4,MMR017014050,Yae Ngan,16.47253037,94.89328532
adm4,MMR017014051,Thein Lar Gat Su,16.44858698,94.83897792
adm4,MMR017014052,Thein Lar Chaung Hpyar,16.48421555,94.82655393
adm4,MMR017014053,Tha Pyay Chaung,16.70270198,95.01349187
adm4,MMR017014054,Ein Ta Lone,16.45826387,94.92015102
adm4,MMR017014055,Ohn Pin,16.46087553,94.95138134
adm4,MMR017014056,Ah Pyin Lay Bet Twar,16.57822929,94.79721269
adm4,MMR017014057,Ah Twin Lay Bet Twar,16.55456753,94.79078557
adm4,MMR017014058,Ka Nyin Kone,16.44081647,94.87157807
adm4,MMR017014059,Kywe Chan Pay Kone,16.41748537,94.94847817
adm4,MMR017014060,Ka Ma Kaing,16.41418436,94.81675172
adm4,MMR017014061,Yan Ma Naing,16.46465036,95.0475838
adm4,MMR017014062,Sa Ka Myar,16.54737181,95.03955495
adm4,MMR017014063,Pyin,16.49582406,94.96689943
adm4,MMR017014064,Mee Thway Chaung,16.58254842,95.02115163
adm4,MMR017014065,Lin Daing Kan Ba Lar,16.53295748,95.01578237
adm4,MMR017014066,La Put Ku Lar,16.50986483,94.97127949
adm4,MMR017014067,Tha Yet Kone,16.50879266,94.99464061
adm4,MMR017014068,Kwin Pauk Gyi,16.52988789,95.04445726
adm4,MMR017014069,Thone Gwa Kun Chan,16.52924615,94.98645335
adm4,MMR017014070,Kyun Ka Lay,16.4842595,94.98619859
adm4,MMR017014071,Nyaung Taw Su,16.5547305,94.99058903
adm4,MMR017014072,Daunt Gyi,16.52268165,95.02662332
adm4,MMR017014073,Ta Pin Chaung,16.56016274,95.03149034
adm4,MMR017014074,Ywar Thar Gyi,16.57039016,95.07620028
adm4,MMR017014075,Sit Kwin Kun Chan,16.58354921,95.0666646
adm4,MMR017014076,Kyun Deik,16.51225658,95.02949812
adm4,MMR017014077,Da Yei Pauk,16.47507908,94.97254304
adm4,MMR017014078,Ka Wet,16.54184574,95.02188843
adm4,MMR017014079,Kyon Tar Moke Soe Ma,16.51208812,95.06188377
adm4,MMR017014080,Kyat Khoe Su,16.48570005,95.0349484
adm4,MMR017014081,Kan Beit Ka Lay,16.48038904,95.04620927
adm4,MMR017014082,Ngar Tan Ta Yar,16.47572081,95.01761472
adm4,MMR017014083,Dar Mya Chaung,16.46161781,95.00390919
adm4,MMR017014084,Lin Daing Let Pan,16.4937825,95.00745103
adm4,MMR017014085,Tha Yaw Kwayt,16.44854665,95.02028374
adm4,MMR017014086,U Nu Chaung,16.53526674,95.00069793
adm4,MMR017014087,Nyaung Chaung Pway Su,16.53578492,95.07689843
adm4,MMR017014088,Tu Chaung Kyaung Su,16.48701963,94.94151385
adm4,MMR017014089,Ta Khun Taing,16.55951396,95.01277262
adm4,MMR017014090,Kwin Pauk Ka Lay,16.4561047,94.98483056
adm4,MMR017014091,Ah Su Gyi,16.54516355,95.05880012
adm4,MMR017014095,Kun Chan,16.4247521,94.97457923
adm4,MMR017014096,Pa Keik,16.41040169,94.9812772
adm4,MMR017014097,Lu Taw,16.36070308,94.96672895
adm4,MMR017014100,Kan Kwin,16.41296561,94.92571595
adm4,MMR017014103,Chaung Kwe Gyi,16.38323332,95.00613985
adm4,MMR017014104,Ngar Yar Bo,16.4115563,95.00301177
adm4,MMR017014106,Put Kha Yaing,16.40574077,95.02775446
adm4,MMR017014701,Urban,16.60383473,94.92353921
adm4,MMR017015001,Tha Yut Gyi,16.885242,95.04658791
adm4,MMR017015002,Thone Se,16.85805805,95.02441318
adm4,MMR017015003,Tha Yet Kone,16.8380402,95.03294315
adm4,MMR017015004,Kyaung Su,16.86196058,95.05146868
adm4,MMR017015005,Ni Sat Gyi,16.82142026,95.0751326
adm4,MMR017015006,Kun Sa Khan,16.8390727,95.09267267
adm4,MMR017015007,Yae Ngan Kwin,16.84586304,95.10762414
adm4,MMR017015008,Kyon La Har,16.85644236,95.09853556
adm4,MMR017015009,Hle Seik,16.84784498,95.065264
adm4,MMR017015010,Za Yat Seik,16.8797295,95.07233008
adm4,MMR017015011,Boe Hlaw Yoe,16.866617,95.09112176
adm4,MMR017015012,Inn Ma,16.88364023,95.09246157
adm4,MMR017015013,Sar Hpyu Seik,16.88019048,95.11130118
adm4,MMR017015014,Yar Zu Yoe,16.86076833,95.11811145
adm4,MMR017015015,Kyon Kha Yi,16.85744303,95.14120538
adm4,MMR017015016,Nyaung Ngu,16.88259254,95.13496631
adm4,MMR017015017,Ga Yet Gyi,16.85852814,95.16068283
adm4,MMR017015018,Ta Kaw,16.88855225,95.15509069
adm4,MMR017015019,Yone Taw,16.90032645,95.0941396
adm4,MMR017015020,Nyaung Kone,16.91065674,95.12289227
adm4,MMR017015021,Hpa Yar Gyi Kone,16.94032873,95.18572527
adm4,MMR017015022,Yae Thoe,16.91426074,95.2014798
adm4,MMR017015023,Par Ra Mi Daunt,16.90930139,95.15627158
adm4,MMR017015024,Htein Ngu,16.88263267,95.20276506
adm4,MMR017015025,Kan Gyi Daunt Kone,16.87084002,95.18258309
adm4,MMR017015026,Kan Gyi Daunt,16.85205063,95.19560506
adm4,MMR017015027,Htan Ta Pin,16.84440351,95.16884287
adm4,MMR017015028,Inn Ta Mi,16.81417686,95.16710101
adm4,MMR017015029,Tha Yet Pin Kwin,16.81725681,95.19009974
adm4,MMR017015030,Aing Gyi,16.81704962,95.21218303
adm4,MMR017015031,Tha Pyay Kwin,16.79888457,95.18905704
adm4,MMR017015032,Ohn Pin Su,16.7811942,95.20239409
adm4,MMR017015033,Ku,16.7672934,95.19682099
adm4,MMR017015034,Ka Man Ta Khun Taing,16.77436506,95.17405974
adm4,MMR017015035,Ka Man Taung,16.76568371,95.14675029
adm4,MMR017015036,Kyoet Kone,16.79127957,95.18172936
adm4,MMR017015037,Ta Loke Kone,16.77516345,95.14030963
adm4,MMR017015038,Inn Ta Mi Thet Kei,16.80033848,95.15168527
adm4,MMR017015039,Tha Hpan Pin Seik,16.83129128,95.15169698
adm4,MMR017015040,Khat Ti Ya,16.836611,95.12913444
adm4,MMR017015041,Kyaik Pi,16.81767009,95.13416344
adm4,MMR017015042,Kwin Ka Lay,16.79358672,95.13401153
adm4,MMR017015043,Za Yat Kwin,16.82370284,95.10860001
adm4,MMR017015044,Kun Taing,16.7983533,95.10336212
adm4,MMR017015045,Kwin Yar Ta Khun Taing,16.77619427,95.11901892
adm4,MMR017015046,Ta Man Gyi,16.78389264,95.09389787
adm4,MMR017015047,Tha Paung,16.80623087,95.07191729
adm4,MMR017015048,Ah Su Gyi,16.79359896,95.0564392
adm4,MMR017015049,Ku Lar Kone,16.8069263,95.01979091
adm4,MMR017015050,Thee Kwin,16.82635397,95.03435829
adm4,MMR017015051,Pyin Ma Kone,16.81993433,94.99642696
adm4,MMR017015052,Kyon Ta Loke,16.79283194,95.00019199
adm4,MMR017015053,Khaung Lan Kone Gyi,16.77540308,94.9800719
adm4,MMR017015054,Nyaung Waing Gyi,16.75063187,94.9710213
adm4,MMR017015055,Ta Khun Taing Ah Nyar Su,16.74259493,95.01032579
adm4,MMR017015056,Ka Nyin Kone Gyi,16.76211669,95.02342932
adm4,MMR017015057,Pwe Sar Gon Hnyin Tan,16.75232685,95.05477748
adm4,MMR017015058,Pa Det,16.75884668,95.07990064
adm4,MMR017015059,Me Za Li Sar Hpyu Su,16.72178099,95.06816058
adm4,MMR017015060,War Kha Yei,16.7138654,95.08644796
adm4,MMR017015061,Kya Khat Kwayt,16.70940788,95.04417843
adm4,MMR017015062,Htan Lay Pin,16.67300814,95.06188144
adm4,MMR017015063,Kan Su Gyi Kyon Ma Yan,16.67424618,95.0449565
adm4,MMR017015064,Kyar Htaw,16.65126134,95.01447177
adm4,MMR017015065,Pu Lu Nyaung Waing,16.6185356,95.00268479
adm4,MMR017015066,Me Za Li,16.63502207,95.02831058
adm4,MMR017015067,Gon Hnyin Tan,16.61616131,95.04759723
adm4,MMR017015068,Shan Su,16.60261273,95.02387269
adm4,MMR017015069,Ma Yan Pin,16.58271031,95.04340088
adm4,MMR017015070,Kun Chan,16.59941702,95.05497915
adm4,MMR017015071,Chaung Thar Gyi,16.60886258,95.06953364
adm4,MMR017015072,Lu Kaung Kyun,16.62561333,95.07194962
adm4,MMR017015073,Chauk Ein Tan,16.63953224,95.05418616
adm4,MMR017015074,Pyin Ma Ngu,16.63911918,95.0779263
adm4,MMR017015075,Kyon Sein Gyi,16.66720229,95.08501579
adm4,MMR017015076,Kan Pyo,16.69764326,95.07131446
adm4,MMR017015077,Kha Lauk Thaik,16.69456206,95.09324704
adm4,MMR017015078,Let Pan Kone,16.6970808,95.12341335
adm4,MMR017015079,Ka Nyin Kwin,16.71536655,95.14340052
adm4,MMR017015080,Thea Chaung,16.72360781,95.11679327
adm4,MMR017015081,Kyar Na Hpu,16.72928573,95.09573158
adm4,MMR017015082,Thar Kwin,16.74584078,95.09733006
adm4,MMR017015083,Ywar Thit,16.74812309,95.11723774
adm4,MMR017015084,Wea Gyi Wa,16.74148509,95.13793463
adm4,MMR017015085,Shan Kwin,16.74609804,95.15918852
adm4,MMR017015086,Tu Myaung Hle Seik,16.74663265,95.18018832
adm4,MMR017015087,Pale Chaung,16.72445574,95.17520485
adm4,MMR017015088,Ma Gyi Chaung,16.70386709,95.17735968
adm4,MMR017015089,Kyon Ka Ni,16.69324734,95.14123657
adm4,MMR017015090,Kyon La Mu Nyaung Waing,16.67353788,95.1366742
adm4,MMR017015091,Ah Su Gyi Kyaung Su,16.67754797,95.10889586
adm4,MMR017015092,Kwin Gyi,16.65082886,95.12697569
adm4,MMR017015093,Sat Tu,16.6234075,95.11025127
adm4,MMR017015094,Shwe Bo Su,16.64512299,95.0987972
adm4,MMR017015095,Ngu Chaung,16.60944636,95.08708655
adm4,MMR017015096,War Ta Loke,16.59155707,95.11109015
adm4,MMR017015097,Kyar Tan,16.57588176,95.10267249
adm4,MMR017015701,Urban,16.89110779,95.18135302
adm4,MMR017016001,Kyauk Hmaw,16.19322583,94.75313473
adm4,MMR017016002,Nyaung Lein,16.1678428,94.74082352
adm4,MMR017016003,La Put Ta Loke (North),16.1913635,94.70295077
adm4,MMR017016004,La Put Ta Loke (South),16.16365254,94.69496609
adm4,MMR017016005,Sar Kyin,16.11931204,94.70721418
adm4,MMR017016006,Ka Nyin Kone,16.11657464,94.81047547
adm4,MMR017016007,Ah Mat,16.15938984,94.79886478
adm4,MMR017016008,Tha Nat Hpet,16.17831655,94.83414633
adm4,MMR017016009,Ohn Ta Pin,16.2386426,94.85890489
adm4,MMR017016010,Htin Pon Kwin,16.19944011,94.86387458
adm4,MMR017016011,Kan Bet,16.24370631,94.92667444
adm4,MMR017016012,Kyein Kwin,16.28347609,94.92020592
adm4,MMR017016013,Kyein Kone Gyi,16.31436011,94.95005885
adm4,MMR017016014,Bay Pauk,16.29491627,94.96570056
adm4,MMR017016015,Nyaung Lan,16.36430796,94.98448169
adm4,MMR017016016,Boe Pyayt,16.34187241,95.00593025
adm4,MMR017016017,Kyu Taw,16.29415359,95.00406809
adm4,MMR017016018,Gon Hnyin Tan,16.24954862,94.9658771
adm4,MMR017016019,Bi Tut,16.14782079,94.88419858
adm4,MMR017016020,Maung Nge,16.15861625,94.93704987
adm4,MMR017016021,Myit Pauk,16.05392417,94.92909969
adm4,MMR017016022,Shaw Chaung,16.09668286,94.98285723
adm4,MMR017016023,Nyaung Chaung,16.20164043,94.98021433
adm4,MMR017016024,Ka Ka Yan,16.22660133,95.02264922
adm4,MMR017016025,Kyee Chaung,16.28153157,95.04116877
adm4,MMR017016026,Kyun Chaung,16.2491274,95.04746685
adm4,MMR017016027,Tat Kwin,16.29611085,95.10129911
adm4,MMR017016035,Gant Eik,16.09098525,94.66988062
adm4,MMR017016036,Kant Ba Lar,16.0468749,94.64563311
adm4,MMR017016037,Sin Chay Yar,15.99951609,94.61159465
adm4,MMR017016038,Tha Pyu Kone,16.03611095,94.67523658
adm4,MMR017016039,Thin Gan Gyi,15.97867938,94.63081717
adm4,MMR017016040,Yway,15.92192036,94.63379664
adm4,MMR017016041,Sa Lu Seik,15.89805396,94.70611023
adm4,MMR017016042,Kone Gyi,15.82317443,94.76949839
adm4,MMR017016043,Tei Pin Taing,15.89143958,94.8025509
adm4,MMR017016044,Hlwa Zar,15.96573938,94.76693731
adm4,MMR017016045,Koke Ko,16.06410144,94.8135944
adm4,MMR017016046,Baing Daunt Chaung,16.03237023,94.76672497
adm4,MMR017016047,Sar Chet,15.96621209,94.88645777
adm4,MMR017016048,Yae Twin Seik,15.86746179,94.94480031
adm4,MMR017016049,Da Ni Seik,15.90982839,95.02140913
adm4,MMR017016050,Poe Laung,15.8016329,94.91556591
adm4,MMR017016089,Kyar Kan,16.30092647,94.88366593
adm4,MMR017016090,Tu Myaung,16.31545808,94.67965175
adm4,MMR017016091,Yae Saing,16.35511466,94.81828815
adm4,MMR017016092,Kyauk Hpyu Pein Hne Taung,16.22696918,94.79621441
adm4,MMR017016093,Ka Tha Paung,16.29353144,94.8554497
adm4,MMR017016094,Kyauk Tan Gyi,16.25124393,94.72293219
adm4,MMR017016095,Kyauk Tan Ka Lay,16.23224241,94.68607837
adm4,MMR017016096,Nyan Kwin,16.37363248,94.92063537
adm4,MMR017016097,Pan Tone Kwin,16.36488345,94.87291648
adm4,MMR017016098,Bar Thar Kone,16.37512403,94.95129285
adm4,MMR017016099,Min Bu Su,16.35706164,94.94157304
adm4,MMR017016100,Maung Di,16.25030188,94.82131729
adm4,MMR017016101,Mway Hauk,16.28377277,94.77008511
adm4,MMR017016102,La Put Pyay Le Pyauk,16.32238912,94.89830223
adm4,MMR017016103,Hlaing Bone,16.27946914,94.67330906
adm4,MMR017016104,Tha Yet Kone Le Pyauk,16.3402862,94.90462132
adm4,MMR017016105,Thar Li Kar Kone,16.33374234,94.86332656
adm4,MMR017016106,Bone Gyi Kone,16.04188736,95.01863015
adm4,MMR017016107,Ka Nyin Kaing,15.98291504,94.71312923
adm4,MMR017016108,Tha Pyay Chaung,15.94805679,94.68145345
adm4,MMR017016109,Thit Poke,15.7761692,94.86936311
adm4,MMR017016110,Kaing Thaung,15.73018406,95.04340084
adm4,MMR017016701,Urban,16.14743827,94.75887788
adm4,MMR017016702,Urban,15.82004072,94.81109249
adm4,MMR017016703,Urban,16.19874424,94.7791056
adm4,MMR017016901,,16.36284051,94.36245165
adm4,MMR017016901,,16.2834305,94.81258851
adm4,MMR017017001,Kyon Hta Yeik,16.80193958,95.23361412
adm4,MMR017017002,Pauk Tein,16.80552725,95.2790577
adm4,MMR017017003,Kyon Ka Pyin,16.75812479,95.24789656
adm4,MMR017017004,Wea Gyi,16.76221375,95.21997274
adm4,MMR017017005,Moe Ma Kha Kone,16.7424602,95.20787926
adm4,MMR017017006,Thet Kei,16.73642413,95.20080578
adm4,MMR017017007,Kan Kwin,16.71334965,95.21880887
adm4,MMR017017008,Au Kyun,16.70990738,95.1974797
adm4,MMR017017009,Ka La,16.68581883,95.24578492
adm4,MMR017017010,Kyar Hpyu,16.66741221,95.23272108
adm4,MMR017017011,Ah La Man Kyaung Su,16.60040447,95.26164518
adm4,MMR017017012,Tu Chaung,16.61930843,95.29584479
adm4,MMR017017013,Kyon Pa Toke Wa Kyon Oe,16.66751481,95.2772613
adm4,MMR017017014,Min Lan Ka Sa Ke,16.63975409,95.256812
adm4,MMR017017015,Ka Leik Kyon Pa Toke,16.71269337,95.25825314
adm4,MMR017017016,Let Pan Su,16.70210051,95.28870409
adm4,MMR017017017,Pay Taw,16.67804513,95.32114224
adm4,MMR017017018,Taik Ku Lar,16.70215002,95.31099103
adm4,MMR017017019,Ka Ka Taik,16.76018925,95.28422348
adm4,MMR017017020,Shwe Laung,16.73088489,95.30241417
adm4,MMR017017021,Kin Wa Gyi,16.74964927,95.34327337
adm4,MMR017017022,Tha Yet Ngu,16.75676048,95.38621594
adm4,MMR017017023,Ah Htet Pay Kone,16.76522516,95.40384058
adm4,MMR017017024,Tyein Kyun,16.77894179,95.45405035
adm4,MMR017017025,Kan Pyo,16.76389856,95.43005656
adm4,MMR017017026,Hin Thar Htone,16.74605986,95.44815881
adm4,MMR017017027,Ta Khun Taing Sit Tan,16.71460362,95.41691661
adm4,MMR017017028,Sat Htone,16.67553702,95.40012186
adm4,MMR017017029,Sa Par Yoe,16.69828442,95.37373664
adm4,MMR017017030,Nyaung Ngu,16.71106703,95.33834276
adm4,MMR017017031,Myauk Khon,16.65772331,95.3234753
adm4,MMR017017032,Hti Tan,16.61058936,95.32027163
adm4,MMR017017033,Ga Yan,16.58846295,95.33741223
adm4,MMR017017034,Mya Goe Lay,16.6079592,95.36063368
adm4,MMR017017035,Mya Goe Gyi,16.64032554,95.35061352
adm4,MMR017017036,Hnget Pyaw Chaung,16.64744886,95.39462356
adm4,MMR017017037,Kyar Kwin Kyun Kyar,16.62411924,95.38543065
adm4,MMR017017038,Htan Lay Pin,16.58395912,95.37430042
adm4,MMR017017039,Hpoet Kha Mi Daunt,16.55254296,95.34798696
adm4,MMR017017040,Myit Ka Lay,16.5388329,95.31236028
adm4,MMR017017041,Thi Hla Chaung,16.55955774,95.29492907
adm4,MMR017017042,Ba Lay,16.56813717,95.31906531
adm4,MMR017017043,Kyon La Tar,16.56184275,95.2664703
adm4,MMR017017044,Kyon Kha Yar,16.53623236,95.26533201
adm4,MMR017017045,Tha Ywet Myaik,16.53158993,95.23832862
adm4,MMR017017046,Sit Chaung,16.50995726,95.2080825
adm4,MMR017017047,Maung Dee,16.5230969,95.20828295
adm4,MMR017017048,Pyin Ma Kwin,16.53935081,95.21869871
adm4,MMR017017049,Ka Wea Kywe Ta Lin,16.57143968,95.23589944
adm4,MMR017017050,U Peik Htoke Ywar Ma,16.55241917,95.23965855
adm4,MMR017017051,Ka Ka La,16.58162327,95.22260335
adm4,MMR017017052,Let Pan (Let Pan Taung),16.56348737,95.2104322
adm4,MMR017017053,Lan Tha Maing Ywar Gyi,16.54279655,95.18794514
adm4,MMR017017054,Kyon Pauk,16.57043042,95.17068357
