SR_Pcode,SR_Name_Eng,District/SAZ_Pcode,District/SAZ_Name_Eng,Tsp_Pcode,Township_Name_Eng,VT_Pcode,Village_Tract_Name_Eng,Village_Pcode,Village_Name_Eng,Village_Name_MMR,Commonly_Used_Local_Vlg_Name_Eng,Commonly_Used_Local_Vlg_Name_Mya,Longitude,Latitude,Source,Start_Date,Modified_End_Date,Notification,Notification_modified,GAD_Village_Status,Field_Village_Status,MIMU_Village_Mapping_Status,Change_Type,Previous_Village_Name_Eng,Remark
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004029,Lan Ma Taw,196835,Pein Hne Chaung,ပိန္နဲချောင်း,,,92.99082947,20.83202934,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004029,Lan Ma Taw,196836,San Kar Taung,စံကားတောင်,,,,,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004029,Lan Ma Taw,220643,Tha Kyar Set,သကြားစက်,,,,,GAD,17-Dec-13,,No. 1172/2013,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004029,Lan Ma Taw,196834,Wet Hmaing,ဝက်မှိုင်း,,,92.99185181,20.81822014,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004006,Laung Shey,220639,Aung Thar Yar,အောင်သာယာ,,,92.97793579,21.04754829,GAD,17-Dec-13,,No. 1172/2013,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004006,Laung Shey,196722,Aw Ra Ma,သြရမ,,,92.97345734,21.01567078,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004006,Laung Shey,196724,Kun Zwe,ကွမ်းဇွဲ,,,92.97888947,21.04520988,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004006,Laung Shey,196721,Laung Shey,လောင်းရှည်,,,92.9783783,21.02913094,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004006,Laung Shey,196727,Ngan Taung,ငန်းတောင်,,,,,GAD,,17-Dec-13,,No. 1172/2013,Inactive,N/A,Inactive,Delete,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004006,Laung Shey,196726,Pyaing Taing,ပြိုင်တိုင်,,,92.98509979,21.04883003,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004006,Laung Shey,196725,San Kar Taung,စံကားတောင်,,,92.97016907,21.05150986,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004006,Laung Shey,220640,Thea Pon,သဲပုံ,,,92.97509766,21.05559158,GAD,17-Dec-13,,No. 1172/2013,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004006,Laung Shey,196723,Yaung Yin Wa,ရောင်းရင်းဝ,,,92.96478271,21.06078529,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004078,Let Khoke Pin Yin,196982,Let Khoke Pin Yin,လက်ခုတ်ပင်ရင်း,,,93.05592346,20.65043068,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004041,Let Saung Kauk,196872,Let Saung Kauk,လက်ဆောင်ကောက်,,,92.98126221,20.81381989,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004041,Let Saung Kauk,196873,Taung Pauk,တောင်ပေါက်,,,92.98214722,20.8064003,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004012,Ma Tin Hmaing Chaung,196760,Doe Tan,ဒိုးတန်း,,,92.97238159,20.93642998,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004012,Ma Tin Hmaing Chaung,196757,Let Paung,လက်ပေါင်,,,,,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004012,Ma Tin Hmaing Chaung,196756,Ma Tin Hmaing Chaung,မတင်မှိုင်းချောင်း,,,92.97182465,20.94425964,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004012,Ma Tin Hmaing Chaung,220641,Nan Yar Kone,နန်းရာကုန်း,,,,,GAD,17-Dec-13,,No. 1172/2013,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004012,Ma Tin Hmaing Chaung,196759,Paung Me,ပေါင်မဲ,,,,,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004012,Ma Tin Hmaing Chaung,196758,Thin Chaing Taung,သင်းချိုင်းတောင်,,,,,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004012,Ma Tin Hmaing Chaung,196762,Yae Nan Don,ရေနံဒုံ,,,92.97540283,20.94742012,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004012,Ma Tin Hmaing Chaung,196761,Zin Chaung,ဇင်းချောင်း,,,92.9842453,20.9005928,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004014,Mar Lar,196772,Ah Htet Kha Paw,အထက်ခပေါ်,,,93.0016098,20.98815346,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004014,Mar Lar,196773,Auk Kha Paw,အောက်ခပေါ်,,,,,GAD,,17-Dec-13,,No. 1172/2013,Inactive,N/A,Inactive,Delete,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004014,Mar Lar,196770,Mar Lar (Myo),မာလာ (မြို),,,92.99256134,20.97559547,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004014,Mar Lar,196771,Mar Lar (Rakhine),မာလာ (ရခိုင်),,,92.99583435,20.97028351,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004014,Mar Lar,196774,Than Pu Yar Htaunt,သံပုရာထောင့်,,,92.98545837,20.98547935,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004016,Me Taung Thar Si,196778,Me Taung Thar Si,မဲတောင်သာစည်,Thar Si,သာစည်,,,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004004,Mee Wa,196716,Gyin Khar Sayt,ဂျင်းခါးစေ့,,,92.95516968,21.09612083,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004004,Mee Wa,196714,Mee Wa,မီးဝ,,,92.95440674,21.10745049,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004004,Mee Wa,196715,Mon Than Pyin,မုံသန်းပြင်,,,92.96356201,21.09528923,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004015,Min Thar Taung,196776,Daunt Chaung,ဒေါင့်ချောင်း,,,93.0401535,20.88857651,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004015,Min Thar Taung,196777,Let Pan Thar Si,လက်ပန်သာစည်,,,,,GAD,,17-Dec-13,,No. 1172/2013,Inactive,N/A,Inactive,Delete,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004015,Min Thar Taung,196775,Min Thar Taung,မင်းသားတောင်,,,93.04080963,20.89533043,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004005,Mun Htaunt,196719,Kyauk Shee Pyin,ကျောက်ရှီပြင်,,,92.9733963,21.07658005,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004005,Mun Htaunt,196718,Kyauk Tan,ကျောက်တန်း,,,92.97788239,21.0793705,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004005,Mun Htaunt,196720,Mee Kyaung Tet,မီးကျောင်းတက်,,,92.97550201,21.06995964,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004005,Mun Htaunt,196717,Mun Htaunt,မွန်ထောင့်,Auk Mun Htaunt,အောက်မွန်ထောင့်,92.96678162,21.07062912,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004017,Myauk Taung,196779,Myauk Taung,မျောက်တောင်,,,93.00067902,20.95165062,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004020,Na Ga Yar,196795,Leik Kan,လိပ်ကန်,,,92.96025085,20.88838959,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004020,Na Ga Yar,196793,Maw,မော်,,,,,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004020,Na Ga Yar,196792,Myin Kyet,မြင်းကြပ်,,,92.96375275,20.87774086,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004020,Na Ga Yar,196790,Na Ga Yar,နဂရာ,,,92.99562073,20.88180923,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004020,Na Ga Yar,196794,Pi Wa,ပီဝ,,,92.96750641,20.87488937,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004020,Na Ga Yar,196791,Yoke Thar,ရုပ်သာ,,,92.98126221,20.87719917,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004076,Na Gu May,196978,Hpon Nyo Leik,ဖုံညိုလိပ်,,,93.01122284,20.6581707,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004076,Na Gu May,196980,Kone Tan,ကုန်းတန်း,,,93.01299286,20.65267944,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004076,Na Gu May,196977,Na Gu May,နဂူမေ,,,93.01137966,20.65993807,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004076,Na Gu May,196979,Pauk Lay Wa Myauk,ပေါက်လေဝမြောက်,,,93.01265717,20.64421082,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004045,Nga/Ta Paung,196887,Min Thar Seik,မင်းသားဆိပ်,,,92.931427,20.78577042,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004045,Nga/Ta Paung,196884,Nga/Ta Paung,င/တပေါင်း,,,92.94431305,20.78673935,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004045,Nga/Ta Paung,221000,San Thit Pyin,ဆန်းသစ်ပြင်,,,,,GAD,23-Jun-15,,No. 799/2015,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004045,Nga/Ta Paung,196886,Tha Yet Oke Ywar Haung,သရက်အုပ်ရွာဟောင်း,,,92.94613647,20.80371094,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004045,Nga/Ta Paung,196885,Tha Yet Oke Ywar Thit,သရက်အုပ်ရွာသစ်,,,92.94831085,20.80635071,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004024,Ngar Saung Bet,196816,Kar Di Ha Yar,ကာဒီဟယား,,,92.93920135,20.8892498,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004024,Ngar Saung Bet,196813,Ngar Saung Bet,ငါးဆောင်ဘက်,,,92.93685913,20.88323975,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004024,Ngar Saung Bet,196815,Pin Zaing,ပင်ဇိုင်း,,,,,GAD,,17-Dec-13,,No. 1172/2013,Inactive,N/A,Inactive,Delete,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004024,Ngar Saung Bet,196814,Pyaing Chaung,ပြိုင်းချောင်း,,,92.92073059,20.89426994,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004037,Nyaung Chaung,196863,Let Pan Nyi Naung,လက်ပန်ညီနောင်,,,,,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004037,Nyaung Chaung,196862,Nyaung Chaung,ညောင်ချောင်း,,,93.0608902,20.85906029,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004059,Ohn Pa Tee,196934,Ohn Pa Tee,အုန်းပတီး,,,92.955307,20.62747,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004059,Ohn Pa Tee,196935,Ohn Pa Tee Ywar Thit,အုန်းပတီးရွာသစ်,,,92.94855084,20.63359283,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004059,Ohn Pa Tee,196936,Tu Myaung,တူးမြောင်း,,,92.97516755,20.6232875,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004068,Pa Laung,196957,Pa Laung (Ku Lar),ပလောင် (ကုလား),,,92.97131348,20.74946022,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004068,Pa Laung,196958,Pa Laung (Rakhine),ပလောင် (ရခိုင်),,,92.9731369,20.75329971,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004042,Paik Thei,196874,Paik Thei Ku Lar,ပိုက်သည်ကုလား,,,92.98355865,20.82595062,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004055,Pan Hpe Chaung,196926,Lan Paik Khwin,လမ်းပိုက်ခွင်,,,92.94542694,20.64480019,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004055,Pan Hpe Chaung,196925,Mee Yat Pyin,မီးယပ်ပြင်,,,92.93435669,20.65776062,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004055,Pan Hpe Chaung,196924,Pan Hpe Chaung,ပန်းဖဲချောင်း,,,92.92138672,20.67559052,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004032,Pauk Taw,196846,Pauk Taw (North),ပေါက်တော (မြောက်),,,93.03610992,20.88186073,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004032,Pauk Taw,196845,Pauk Taw (South),ပေါက်တော (တောင်),,,93.03769684,20.87501907,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004026,Pi Htu,196820,Pi Htu,ပီထု,,,92.94777679,20.88075066,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004026,Pi Htu,196822,Pi Si (Rakhine),ပီစီ (ရခိုင်),,,92.94326782,20.88489723,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004026,Pi Htu,196821,Wa Lar Kan (Rakhine),ဝလာကံ (ရခိုင်),,,92.93816376,20.87918663,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004057,Pyaung Seik,196930,Oke Taung Pyin,အုတ်တောင်ပြင်,,,92.94140625,20.68171501,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004057,Pyaung Seik,196929,Pyaung Seik,ပြောင်းဆိပ်,,,92.95324707,20.67705917,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004056,Pyein Chaung,196928,Myar Li Kan,မျာလီကန်,,,92.93887329,20.71533012,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004056,Pyein Chaung,196927,Pyein Chaung,ပြိန်းချောင်း,,,92.95123291,20.69788933,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004071,Sa Hpo Thar,196967,Sa Hpo Thar,စဖိုသား,,,93.04438019,20.7540493,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004002,Sa Par Seik,220635,Aung Lan Chaung,အောင်လံချောင်း,,,92.8536377,21.01023483,GAD,17-Dec-13,,No. 1172/2013,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004002,Sa Par Seik,196701,Bin Chaung,ဘင်ချောင်း,,,92.87126923,21.01254082,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004002,Sa Par Seik,196700,Hnar Khaung Kyaung,နှာခေါင်းကျောင်း,,,,,GAD,,17-Dec-13,,No. 1172/2013,Inactive,N/A,Inactive,Delete,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004002,Sa Par Seik,196702,Hput Chaung,ဖွတ်ချောင်း,,,,,GAD,,17-Dec-13,,No. 1172/2013,Inactive,N/A,Inactive,Delete,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004002,Sa Par Seik,196695,Ka Nyin Kauk,ကညင်ကောက်,,,92.86347961,20.99365044,GAD,,17-Dec-13,,No. 1172/2013,Inactive,N/A,Inactive,Delete,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004002,Sa Par Seik,196696,Ku Lar Chaung,ကုလားချောင်း,,,92.87201691,21.03199005,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004002,Sa Par Seik,196703,Ku Lar Kya,ကုလားကျ,,,92.85048676,21.06163788,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004002,Sa Par Seik,196698,Kyar Ni,ကြာနီ,,,92.84985352,21.06213951,GAD,,17-Dec-13,,No. 1172/2013,Inactive,N/A,Inactive,Delete,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004002,Sa Par Seik,196694,Nyaung Pin Hla,ညောင်ပင်လှ,,,92.88921356,21.02629089,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004033,Sa Par Seik,196848,Pauk Taw (Myo),ပေါက်တော (မြို),,,93.03883362,20.88163948,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004002,Sa Par Seik,220636,Pin Lon,ပင်လုံ,,,92.87809753,21.01715088,GAD,17-Dec-13,,No. 1172/2013,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004002,Sa Par Seik,196693,Sa Par Seik,စပါးဆိပ်,,,92.89082336,21.02012062,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004033,Sa Par Seik,196847,Sa Par Seik,စပါးဆိပ်,,,93.05230713,20.87618065,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004002,Sa Par Seik,196699,Shin Kyaw (a) Pyoke Chaung,ရှင်ကျော် (ခ) ပြုတ်ချောင်း,,,,,GAD,,17-Dec-13,,No. 1172/2013,Inactive,N/A,Inactive,Delete,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004002,Sa Par Seik,196704,Sin Hpyu Pa Lin,ဆင်ဖြူပုလ္လင်,,,,,GAD,,17-Dec-13,,No. 1172/2013,Inactive,N/A,Inactive,Delete,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004002,Sa Par Seik,196697,Ta Paw,တပေါ,,,92.88543701,20.98945999,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004053,Saung Du,196918,Buddhaw,ဗုဒ္ဓေါ,,,92.92120361,20.63080978,GAD,,17-Dec-13,,No. 1172/2013,Inactive,N/A,Inactive,Delete,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004053,Saung Du,196919,Day Wun,ဒေးဝန်း,,,92.92941284,20.64298058,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004053,Saung Du,196921,Kun Ohn Su,ကွမ်းအုံစု,,,,,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004053,Saung Du,196917,Saung Du,ဆောင်းဒူ,,,92.9184494,20.64838028,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004053,Saung Du,196920,Ywet Nyoe Taung,ရွက်ညိုးတောင်,,,92.9285965,20.64957428,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004070,Sein Chon,196965,Kya Khat Pyin,ကျခပ်ပြင်,,,93.04528809,20.76779938,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004070,Sein Chon,196964,Sein Chon,စိန်ခြုံ,,,93.04875946,20.7816906,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004070,Sein Chon,196966,Thar Si Ywar Thit,သာစည်ရွာသစ်,,,93.00550842,20.93637085,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004044,Shauk Chaung,196883,Hla Nyo Kan,လှညိုကန်,,,92.92946625,20.80352974,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004044,Shauk Chaung,196882,Kyauk Se,ကျောက်ဆည်,,,92.92904663,20.80797005,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004044,Shauk Chaung,196881,Ngar Yauk Kaing,ငါးယောက်ကိုင်း,,,92.92391968,20.80924034,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004044,Shauk Chaung,196880,Shauk Chaung,ရှောက်ချောင်း,,,92.91963959,20.83172989,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004022,Shin Kyan,196805,Kar Di,ကာဒီ,,,92.93979645,20.90019989,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004022,Shin Kyan,196804,Kar Di (Middle),ကာဒီ (အလယ်),,,92.94019318,20.89642906,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004022,Shin Kyan,196803,Kin Thay,ကင်းသေ,,,92.94007874,20.90397072,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004022,Shin Kyan,196802,Pi Tan (Ku Lar),ပီတန်း (ကုလား),,,92.94055176,20.90168953,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004022,Shin Kyan,196801,Shin Kyan,ရှင်ကြမ်း,,,92.93823242,20.90983009,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004069,Sin Oe Chaing,196962,Byar Lar,ဗျှာလာ,,,92.98370361,20.77613068,GAD,,,,,Active,N/A,Active,,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004069,Sin Oe Chaing,196961,Pauk Taw Ku Lar,ပေါက်တောကုလား,,,92.97386169,20.76024055,GAD,,,,,Active,N/A,Active,,,
